id,lat,lng,category,source
potential-map2-1466,50.37334,-4.13533,undifferentiated,1940s-map
potential-map2-1467,50.37327,-4.12350,undifferentiated,1940s-map
potential-map2-1468,50.37336,-4.10952,undifferentiated,1940s-map
potential-map2-1469,50.37350,-4.08246,undifferentiated,1940s-map
potential-map2-1470,50.37322,-4.17936,undifferentiated,1940s-map
potential-map2-1471,50.37319,-4.16250,undifferentiated,1940s-map
potential-map2-1472,50.37321,-4.16125,undifferentiated,1940s-map
potential-map2-1473,50.37325,-4.15148,undifferentiated,1940s-map
potential-map2-1474,50.37289,-4.10807,undifferentiated,1940s-map
potential-map2-1475,50.37317,-4.10847,undifferentiated,1940s-map
potential-map2-1476,50.37328,-4.10793,undifferentiated,1940s-map
potential-map2-1477,50.37269,-4.10821,undifferentiated,1940s-map
potential-map2-1478,50.37326,-4.10701,undifferentiated,1940s-map
potential-map2-1479,50.37249,-4.10742,undifferentiated,1940s-map
potential-map2-1480,50.37299,-4.10733,undifferentiated,1940s-map
potential-map2-1481,50.37239,-4.10686,undifferentiated,1940s-map
potential-map2-1482,50.37274,-4.10740,undifferentiated,1940s-map
potential-map2-1483,50.37273,-4.10530,undifferentiated,1940s-map
potential-map2-1484,50.37239,-4.10447,undifferentiated,1940s-map
potential-map2-1485,50.37288,-4.10487,undifferentiated,1940s-map
potential-map2-1486,50.37276,-4.10618,undifferentiated,1940s-map
potential-map2-1487,50.37329,-4.10531,undifferentiated,1940s-map
potential-map2-1488,50.37239,-4.10587,undifferentiated,1940s-map
potential-map2-1489,50.37293,-4.10439,undifferentiated,1940s-map
potential-map2-1490,50.37231,-4.10391,undifferentiated,1940s-map
potential-map2-1491,50.37289,-4.10569,undifferentiated,1940s-map
potential-map2-1492,50.37260,-4.10483,undifferentiated,1940s-map
potential-map2-1493,50.37262,-4.10582,undifferentiated,1940s-map
potential-map2-1494,50.37312,-4.10508,undifferentiated,1940s-map
potential-map2-1495,50.37311,-4.14868,undifferentiated,1940s-map
potential-map2-1496,50.37282,-4.14018,undifferentiated,1940s-map
potential-map2-1497,50.37313,-4.13990,undifferentiated,1940s-map
potential-map2-1498,50.37304,-4.12506,undifferentiated,1940s-map
potential-map2-1499,50.37314,-4.11551,undifferentiated,1940s-map
potential-map2-1500,50.37321,-4.11359,undifferentiated,1940s-map
potential-map2-1501,50.37308,-4.18174,undifferentiated,1940s-map
potential-map2-1502,50.37303,-4.12975,undifferentiated,1940s-map
potential-map2-1503,50.37306,-4.12676,undifferentiated,1940s-map
potential-map2-1504,50.37308,-4.12050,undifferentiated,1940s-map
potential-map2-1505,50.37264,-4.12023,undifferentiated,1940s-map
potential-map2-1506,50.37283,-4.12040,undifferentiated,1940s-map
potential-map2-1507,50.37292,-4.16937,undifferentiated,1940s-map
potential-map2-1508,50.37297,-4.16321,undifferentiated,1940s-map
potential-map2-1509,50.37285,-4.16361,undifferentiated,1940s-map
potential-map2-1510,50.37292,-4.15296,undifferentiated,1940s-map
potential-map2-1511,50.37298,-4.13074,undifferentiated,1940s-map
potential-map2-1512,50.37283,-4.17906,undifferentiated,1940s-map
potential-map2-1513,50.37286,-4.13938,undifferentiated,1940s-map
potential-map2-1514,50.37282,-4.11396,undifferentiated,1940s-map
potential-map2-1515,50.37271,-4.18059,undifferentiated,1940s-map
potential-map2-1516,50.37273,-4.17685,undifferentiated,1940s-map
potential-map2-1517,50.37273,-4.17102,undifferentiated,1940s-map
potential-map2-1518,50.37268,-4.17026,undifferentiated,1940s-map
potential-map2-1519,50.37277,-4.13825,undifferentiated,1940s-map
potential-map2-1520,50.37283,-4.11921,undifferentiated,1940s-map
potential-map2-1521,50.37284,-4.10952,undifferentiated,1940s-map
potential-map2-1522,50.37267,-4.13699,undifferentiated,1940s-map
potential-map2-1523,50.37266,-4.12445,undifferentiated,1940s-map
potential-map2-1524,50.37275,-4.12277,undifferentiated,1940s-map
potential-map2-1525,50.37241,-4.12096,undifferentiated,1940s-map
potential-map2-1526,50.37220,-4.12021,undifferentiated,1940s-map
potential-map2-1527,50.37271,-4.12108,undifferentiated,1940s-map
potential-map2-1528,50.37232,-4.12062,undifferentiated,1940s-map
potential-map2-1529,50.37237,-4.12149,undifferentiated,1940s-map
potential-map2-1530,50.37273,-4.11588,undifferentiated,1940s-map
potential-map2-1531,50.37250,-4.17969,undifferentiated,1940s-map
potential-map2-1532,50.37262,-4.15870,undifferentiated,1940s-map
potential-map2-1533,50.37262,-4.15142,undifferentiated,1940s-map
potential-map2-1534,50.37258,-4.12870,undifferentiated,1940s-map
potential-map2-1535,50.37256,-4.17740,undifferentiated,1940s-map
potential-map2-1536,50.37221,-4.12515,undifferentiated,1940s-map
potential-map2-1537,50.37250,-4.12547,undifferentiated,1940s-map
potential-map2-1538,50.37259,-4.10312,undifferentiated,1940s-map
potential-map2-1539,50.37255,-4.10274,undifferentiated,1940s-map
potential-map2-1540,50.37231,-4.18385,undifferentiated,1940s-map
potential-map2-1541,50.37230,-4.16108,undifferentiated,1940s-map
potential-map2-1542,50.37238,-4.14885,undifferentiated,1940s-map
potential-map2-1543,50.37219,-4.13058,undifferentiated,1940s-map
potential-map2-1544,50.37242,-4.13022,undifferentiated,1940s-map
potential-map2-1545,50.37194,-4.13096,undifferentiated,1940s-map
potential-map2-1546,50.37247,-4.11283,undifferentiated,1940s-map
potential-map2-1547,50.37229,-4.18477,undifferentiated,1940s-map
potential-map2-1548,50.37193,-4.18047,undifferentiated,1940s-map
potential-map2-1549,50.37225,-4.18079,undifferentiated,1940s-map
potential-map2-1550,50.37228,-4.17860,undifferentiated,1940s-map
potential-map2-1551,50.37234,-4.11382,undifferentiated,1940s-map
potential-map2-1552,50.37216,-4.18234,undifferentiated,1940s-map
potential-map2-1553,50.37228,-4.15578,undifferentiated,1940s-map
potential-map2-1554,50.37221,-4.13986,undifferentiated,1940s-map
potential-map2-1555,50.37231,-4.11047,undifferentiated,1940s-map
potential-map2-1556,50.37206,-4.17977,undifferentiated,1940s-map
potential-map2-1557,50.37213,-4.16972,undifferentiated,1940s-map
potential-map2-1558,50.37217,-4.15074,undifferentiated,1940s-map
potential-map2-1559,50.37213,-4.14948,undifferentiated,1940s-map
potential-map2-1560,50.37215,-4.12623,undifferentiated,1940s-map
potential-map2-1561,50.37185,-4.12638,undifferentiated,1940s-map
potential-map2-1562,50.37205,-4.14059,undifferentiated,1940s-map
potential-map2-1563,50.37203,-4.12966,undifferentiated,1940s-map
potential-map2-1564,50.37196,-4.11363,undifferentiated,1940s-map
potential-map2-1565,50.37204,-4.11430,undifferentiated,1940s-map
potential-map2-1566,50.37206,-4.10628,undifferentiated,1940s-map
potential-map2-1567,50.37185,-4.15534,undifferentiated,1940s-map
potential-map2-1568,50.37199,-4.14177,undifferentiated,1940s-map
potential-map2-1569,50.37196,-4.13861,undifferentiated,1940s-map
potential-map2-1570,50.37199,-4.13741,undifferentiated,1940s-map
potential-map2-1571,50.37121,-4.12103,undifferentiated,1940s-map
potential-map2-1572,50.37181,-4.12144,undifferentiated,1940s-map
potential-map2-1573,50.37203,-4.12168,undifferentiated,1940s-map
potential-map2-1574,50.37150,-4.12135,undifferentiated,1940s-map
potential-map2-1575,50.37188,-4.11962,undifferentiated,1940s-map
potential-map2-1576,50.37190,-4.11847,undifferentiated,1940s-map
potential-map2-1577,50.37191,-4.10429,undifferentiated,1940s-map
potential-map2-1578,50.37176,-4.18337,undifferentiated,1940s-map
potential-map2-1579,50.37172,-4.16228,undifferentiated,1940s-map
potential-map2-1580,50.37177,-4.12068,undifferentiated,1940s-map
potential-map2-1581,50.37128,-4.18465,undifferentiated,1940s-map
potential-map2-1582,50.37156,-4.18543,undifferentiated,1940s-map
potential-map2-1583,50.37159,-4.18467,undifferentiated,1940s-map
potential-map2-1584,50.37167,-4.18098,undifferentiated,1940s-map
potential-map2-1585,50.37161,-4.17940,undifferentiated,1940s-map
potential-map2-1586,50.37171,-4.14906,undifferentiated,1940s-map
potential-map2-1587,50.37161,-4.14748,undifferentiated,1940s-map
potential-map2-1588,50.37175,-4.11171,undifferentiated,1940s-map
potential-map2-1589,50.37155,-4.16010,undifferentiated,1940s-map
potential-map2-1590,50.37160,-4.14830,undifferentiated,1940s-map
potential-map2-1591,50.37165,-4.13979,undifferentiated,1940s-map
potential-map2-1592,50.37151,-4.13508,undifferentiated,1940s-map
potential-map2-1593,50.37168,-4.13429,undifferentiated,1940s-map
potential-map2-1594,50.37151,-4.13467,undifferentiated,1940s-map
potential-map2-1595,50.37139,-4.13420,undifferentiated,1940s-map
potential-map2-1596,50.37111,-4.12697,undifferentiated,1940s-map
potential-map2-1597,50.37156,-4.12711,undifferentiated,1940s-map
potential-map2-1598,50.37155,-4.12781,undifferentiated,1940s-map
potential-map2-1599,50.37136,-4.12686,undifferentiated,1940s-map
potential-map2-1600,50.37168,-4.11323,undifferentiated,1940s-map
potential-map2-1601,50.37162,-4.10860,undifferentiated,1940s-map
potential-map2-1602,50.37147,-4.18643,undifferentiated,1940s-map
potential-map2-1603,50.37145,-4.15877,undifferentiated,1940s-map
potential-map2-1604,50.37154,-4.12297,undifferentiated,1940s-map
potential-map2-1605,50.37155,-4.12259,undifferentiated,1940s-map
potential-map2-1606,50.37158,-4.10378,undifferentiated,1940s-map
potential-map2-1607,50.37140,-4.18210,undifferentiated,1940s-map
potential-map2-1608,50.37115,-4.16333,undifferentiated,1940s-map
potential-map2-1609,50.37142,-4.16285,undifferentiated,1940s-map
potential-map2-1610,50.37134,-4.15151,undifferentiated,1940s-map
potential-map2-1611,50.37140,-4.14451,undifferentiated,1940s-map
potential-map2-1612,50.37144,-4.13754,undifferentiated,1940s-map
potential-map2-1613,50.37146,-4.11575,undifferentiated,1940s-map
potential-map2-1614,50.37126,-4.18066,undifferentiated,1940s-map
potential-map2-1615,50.37125,-4.17990,undifferentiated,1940s-map
potential-map2-1616,50.37143,-4.15692,undifferentiated,1940s-map
potential-map2-1617,50.37133,-4.13877,undifferentiated,1940s-map
potential-map2-1618,50.37135,-4.13310,undifferentiated,1940s-map
potential-map2-1619,50.37150,-4.11797,undifferentiated,1940s-map
potential-map2-1620,50.37115,-4.18768,undifferentiated,1940s-map
potential-map2-1621,50.37114,-4.18331,undifferentiated,1940s-map
potential-map2-1622,50.37099,-4.12799,undifferentiated,1940s-map
potential-map2-1623,50.37100,-4.12857,undifferentiated,1940s-map
potential-map2-1624,50.37060,-4.12802,undifferentiated,1940s-map
potential-map2-1625,50.37124,-4.12859,undifferentiated,1940s-map
potential-map2-1626,50.37111,-4.18572,undifferentiated,1940s-map
potential-map2-1627,50.37110,-4.17795,undifferentiated,1940s-map
potential-map2-1628,50.37115,-4.13697,undifferentiated,1940s-map
potential-map2-1629,50.37102,-4.16914,undifferentiated,1940s-map
potential-map2-1630,50.37111,-4.14734,undifferentiated,1940s-map
potential-map2-1631,50.37111,-4.11892,undifferentiated,1940s-map
potential-map2-1632,50.37095,-4.14363,undifferentiated,1940s-map
potential-map2-1633,50.37100,-4.13957,undifferentiated,1940s-map
potential-map2-1634,50.37102,-4.13458,undifferentiated,1940s-map
potential-map2-1635,50.37037,-4.12527,undifferentiated,1940s-map
potential-map2-1636,50.37055,-4.12601,undifferentiated,1940s-map
potential-map2-1637,50.37029,-4.12576,undifferentiated,1940s-map
potential-map2-1638,50.37022,-4.12466,undifferentiated,1940s-map
potential-map2-1639,50.37098,-4.12574,undifferentiated,1940s-map
potential-map2-1640,50.37072,-4.12473,undifferentiated,1940s-map
potential-map2-1641,50.37077,-4.12589,undifferentiated,1940s-map
potential-map2-1642,50.37047,-4.12490,undifferentiated,1940s-map
potential-map2-1643,50.37099,-4.11989,undifferentiated,1940s-map
potential-map2-1644,50.37088,-4.12021,undifferentiated,1940s-map
potential-map2-1645,50.37096,-4.11394,undifferentiated,1940s-map
potential-map2-1646,50.37087,-4.18200,undifferentiated,1940s-map
potential-map2-1647,50.37076,-4.16406,undifferentiated,1940s-map
potential-map2-1648,50.37093,-4.15705,undifferentiated,1940s-map
potential-map2-1649,50.37090,-4.14593,undifferentiated,1940s-map
potential-map2-1650,50.37083,-4.14431,undifferentiated,1940s-map
potential-map2-1651,50.37080,-4.14517,undifferentiated,1940s-map
potential-map2-1652,50.37088,-4.14479,undifferentiated,1940s-map
potential-map2-1653,50.37078,-4.17908,undifferentiated,1940s-map
potential-map2-1654,50.37072,-4.16817,undifferentiated,1940s-map
potential-map2-1655,50.37077,-4.15820,undifferentiated,1940s-map
potential-map2-1656,50.37008,-4.14121,undifferentiated,1940s-map
potential-map2-1657,50.36981,-4.14292,undifferentiated,1940s-map
potential-map2-1658,50.37065,-4.14192,undifferentiated,1940s-map
potential-map2-1659,50.37031,-4.14262,undifferentiated,1940s-map
potential-map2-1660,50.37012,-4.14330,undifferentiated,1940s-map
potential-map2-1661,50.37013,-4.14184,undifferentiated,1940s-map
potential-map2-1662,50.37085,-4.14180,undifferentiated,1940s-map
potential-map2-1663,50.37002,-4.14248,undifferentiated,1940s-map
potential-map2-1664,50.37042,-4.14195,undifferentiated,1940s-map
potential-map2-1665,50.37042,-4.12350,undifferentiated,1940s-map
potential-map2-1666,50.37063,-4.12366,undifferentiated,1940s-map
potential-map2-1667,50.37087,-4.12370,undifferentiated,1940s-map
potential-map2-1668,50.37078,-4.12194,undifferentiated,1940s-map
potential-map2-1669,50.37080,-4.11292,undifferentiated,1940s-map
potential-map2-1670,50.37085,-4.10405,undifferentiated,1940s-map
potential-map2-1671,50.37061,-4.17754,undifferentiated,1940s-map
potential-map2-1672,50.37075,-4.14277,undifferentiated,1940s-map
potential-map2-1673,50.37031,-4.13413,undifferentiated,1940s-map
potential-map2-1674,50.37044,-4.13314,undifferentiated,1940s-map
potential-map2-1675,50.36996,-4.13505,undifferentiated,1940s-map
potential-map2-1676,50.36968,-4.13476,undifferentiated,1940s-map
potential-map2-1677,50.37024,-4.13473,undifferentiated,1940s-map
potential-map2-1678,50.37063,-4.13412,undifferentiated,1940s-map
potential-map2-1679,50.37038,-4.13352,undifferentiated,1940s-map
potential-map2-1680,50.37020,-4.13291,undifferentiated,1940s-map
potential-map2-1681,50.37064,-4.12701,undifferentiated,1940s-map
potential-map2-1682,50.37066,-4.11662,undifferentiated,1940s-map
potential-map2-1683,50.37056,-4.10876,undifferentiated,1940s-map
potential-map2-1684,50.37060,-4.10835,undifferentiated,1940s-map
potential-map2-1685,50.37070,-4.10658,undifferentiated,1940s-map
potential-map2-1686,50.37012,-4.18317,undifferentiated,1940s-map
potential-map2-1687,50.37048,-4.18336,undifferentiated,1940s-map
potential-map2-1688,50.37049,-4.16725,undifferentiated,1940s-map
potential-map2-1689,50.37036,-4.10237,undifferentiated,1940s-map
potential-map2-1690,50.37058,-4.10214,undifferentiated,1940s-map
potential-map2-1691,50.37046,-4.14869,undifferentiated,1940s-map
potential-map2-1692,50.37033,-4.16129,undifferentiated,1940s-map
potential-map2-1693,50.37029,-4.16095,undifferentiated,1940s-map
potential-map2-1694,50.36990,-4.13719,undifferentiated,1940s-map
potential-map2-1695,50.36909,-4.13741,undifferentiated,1940s-map
potential-map2-1696,50.36962,-4.13833,undifferentiated,1940s-map
potential-map2-1697,50.36921,-4.13692,undifferentiated,1940s-map
potential-map2-1698,50.37034,-4.13921,undifferentiated,1940s-map
potential-map2-1699,50.36919,-4.13833,undifferentiated,1940s-map
potential-map2-1700,50.37007,-4.13884,undifferentiated,1940s-map
potential-map2-1701,50.36961,-4.13773,undifferentiated,1940s-map
potential-map2-1702,50.36885,-4.13678,undifferentiated,1940s-map
potential-map2-1703,50.36930,-4.13778,undifferentiated,1940s-map
potential-map2-1704,50.36951,-4.13720,undifferentiated,1940s-map
potential-map2-1705,50.36978,-4.13899,undifferentiated,1940s-map
potential-map2-1706,50.36858,-4.13709,undifferentiated,1940s-map
potential-map2-1707,50.36863,-4.13767,undifferentiated,1940s-map
potential-map2-1708,50.36992,-4.12974,undifferentiated,1940s-map
potential-map2-1709,50.37038,-4.12937,undifferentiated,1940s-map
potential-map2-1710,50.37009,-4.12947,undifferentiated,1940s-map
potential-map2-1711,50.37045,-4.11248,undifferentiated,1940s-map
potential-map2-1712,50.37043,-4.10341,undifferentiated,1940s-map
potential-map2-1713,50.37033,-4.12150,undifferentiated,1940s-map
potential-map2-1714,50.37011,-4.12109,undifferentiated,1940s-map
potential-map2-1715,50.37027,-4.11932,undifferentiated,1940s-map
potential-map2-1716,50.37012,-4.17640,undifferentiated,1940s-map
potential-map2-1717,50.37013,-4.16599,undifferentiated,1940s-map
potential-map2-1718,50.37008,-4.13792,undifferentiated,1940s-map
potential-map2-1719,50.37024,-4.12846,undifferentiated,1940s-map
potential-map2-1720,50.37016,-4.12747,undifferentiated,1940s-map
potential-map2-1721,50.36957,-4.11332,undifferentiated,1940s-map
potential-map2-1722,50.37020,-4.11308,undifferentiated,1940s-map
potential-map2-1723,50.36974,-4.11275,undifferentiated,1940s-map
potential-map2-1724,50.37004,-4.11360,undifferentiated,1940s-map
potential-map2-1725,50.36973,-4.11360,undifferentiated,1940s-map
potential-map2-1726,50.37003,-4.17715,undifferentiated,1940s-map
potential-map2-1727,50.37004,-4.16769,undifferentiated,1940s-map
potential-map2-1728,50.37003,-4.16671,undifferentiated,1940s-map
potential-map2-1729,50.36999,-4.16249,undifferentiated,1940s-map
potential-map2-1730,50.36974,-4.13610,undifferentiated,1940s-map
potential-map2-1731,50.37005,-4.13634,undifferentiated,1940s-map
potential-map2-1732,50.37009,-4.11824,undifferentiated,1940s-map
potential-map2-1733,50.36984,-4.10954,undifferentiated,1940s-map
potential-map2-1734,50.37015,-4.10830,undifferentiated,1940s-map
potential-map2-1735,50.37015,-4.11039,undifferentiated,1940s-map
potential-map2-1736,50.37015,-4.10950,undifferentiated,1940s-map
potential-map2-1737,50.36975,-4.10984,undifferentiated,1940s-map
potential-map2-1738,50.37008,-4.10887,undifferentiated,1940s-map
potential-map2-1739,50.36979,-4.10859,undifferentiated,1940s-map
potential-map2-1740,50.37017,-4.10496,undifferentiated,1940s-map
potential-map2-1741,50.37000,-4.10514,undifferentiated,1940s-map
potential-map2-1742,50.36988,-4.18251,undifferentiated,1940s-map
potential-map2-1743,50.36971,-4.12303,undifferentiated,1940s-map
potential-map2-1744,50.36997,-4.12368,undifferentiated,1940s-map
potential-map2-1745,50.36989,-4.12313,undifferentiated,1940s-map
potential-map2-1746,50.36999,-4.12223,undifferentiated,1940s-map
potential-map2-1747,50.36997,-4.11999,undifferentiated,1940s-map
potential-map2-1748,50.36921,-4.11933,undifferentiated,1940s-map
potential-map2-1749,50.36962,-4.12026,undifferentiated,1940s-map
potential-map2-1750,50.36929,-4.12002,undifferentiated,1940s-map
potential-map2-1751,50.36904,-4.11945,undifferentiated,1940s-map
potential-map2-1752,50.37008,-4.10720,undifferentiated,1940s-map
potential-map2-1753,50.36989,-4.10736,undifferentiated,1940s-map
potential-map2-1754,50.36984,-4.18023,undifferentiated,1940s-map
potential-map2-1755,50.36985,-4.13386,undifferentiated,1940s-map
potential-map2-1756,50.36980,-4.10271,undifferentiated,1940s-map
potential-map2-1757,50.36993,-4.10351,undifferentiated,1940s-map
potential-map2-1758,50.36991,-4.10413,undifferentiated,1940s-map
potential-map2-1759,50.36995,-4.10309,undifferentiated,1940s-map
potential-map2-1760,50.36972,-4.16119,undifferentiated,1940s-map
potential-map2-1761,50.36941,-4.15821,undifferentiated,1940s-map
potential-map2-1762,50.36985,-4.15812,undifferentiated,1940s-map
potential-map2-1763,50.36973,-4.15866,undifferentiated,1940s-map
potential-map2-1764,50.36959,-4.15797,undifferentiated,1940s-map
potential-map2-1765,50.36972,-4.12794,undifferentiated,1940s-map
potential-map2-1766,50.36983,-4.12851,undifferentiated,1940s-map
potential-map2-1767,50.36967,-4.17588,undifferentiated,1940s-map
potential-map2-1768,50.36945,-4.17597,undifferentiated,1940s-map
potential-map2-1769,50.36973,-4.14544,undifferentiated,1940s-map
potential-map2-1770,50.36970,-4.12501,undifferentiated,1940s-map
potential-map2-1771,50.36979,-4.11059,undifferentiated,1940s-map
potential-map2-1772,50.36960,-4.11055,undifferentiated,1940s-map
potential-map2-1773,50.36958,-4.18123,undifferentiated,1940s-map
potential-map2-1774,50.36962,-4.16521,undifferentiated,1940s-map
potential-map2-1775,50.36960,-4.14371,undifferentiated,1940s-map
potential-map2-1776,50.36932,-4.14101,undifferentiated,1940s-map
potential-map2-1777,50.36967,-4.14124,undifferentiated,1940s-map
potential-map2-1778,50.36961,-4.14042,undifferentiated,1940s-map
potential-map2-1779,50.36966,-4.13268,undifferentiated,1940s-map
potential-map2-1780,50.36966,-4.12931,undifferentiated,1940s-map
potential-map2-1781,50.36950,-4.12911,undifferentiated,1940s-map
potential-map2-1782,50.36966,-4.12698,undifferentiated,1940s-map
potential-map2-1783,50.36962,-4.12169,undifferentiated,1940s-map
potential-map2-1784,50.36952,-4.12231,undifferentiated,1940s-map
potential-map2-1785,50.36936,-4.12265,undifferentiated,1940s-map
potential-map2-1786,50.36945,-4.17928,undifferentiated,1940s-map
potential-map2-1787,50.36938,-4.17861,undifferentiated,1940s-map
potential-map2-1788,50.36949,-4.16239,undifferentiated,1940s-map
potential-map2-1789,50.36952,-4.15986,undifferentiated,1940s-map
potential-map2-1790,50.36951,-4.13164,undifferentiated,1940s-map
potential-map2-1791,50.36950,-4.12386,undifferentiated,1940s-map
potential-map2-1792,50.36951,-4.10531,undifferentiated,1940s-map
potential-map2-1793,50.36957,-4.10502,undifferentiated,1940s-map
potential-map2-1794,50.36936,-4.18220,undifferentiated,1940s-map
potential-map2-1795,50.36943,-4.18284,undifferentiated,1940s-map
potential-map2-1796,50.36941,-4.18011,undifferentiated,1940s-map
potential-map2-1797,50.36940,-4.16759,undifferentiated,1940s-map
potential-map2-1798,50.36940,-4.16690,undifferentiated,1940s-map
potential-map2-1799,50.36945,-4.16616,undifferentiated,1940s-map
potential-map2-1800,50.36947,-4.15086,undifferentiated,1940s-map
potential-map2-1801,50.36920,-4.15050,undifferentiated,1940s-map
potential-map2-1802,50.36941,-4.14245,undifferentiated,1940s-map
potential-map2-1803,50.36941,-4.13910,undifferentiated,1940s-map
potential-map2-1804,50.36942,-4.13952,undifferentiated,1940s-map
potential-map2-1805,50.36935,-4.12828,undifferentiated,1940s-map
potential-map2-1806,50.36940,-4.12610,undifferentiated,1940s-map
potential-map2-1807,50.36931,-4.12087,undifferentiated,1940s-map
potential-map2-1808,50.36938,-4.11870,undifferentiated,1940s-map
potential-map2-1809,50.36929,-4.11822,undifferentiated,1940s-map
potential-map2-1810,50.36934,-4.11654,undifferentiated,1940s-map
potential-map2-1811,50.36939,-4.10607,undifferentiated,1940s-map
potential-map2-1812,50.36923,-4.15719,undifferentiated,1940s-map
potential-map2-1813,50.36900,-4.14703,undifferentiated,1940s-map
potential-map2-1814,50.36802,-4.14508,undifferentiated,1940s-map
potential-map2-1815,50.36828,-4.14480,undifferentiated,1940s-map
potential-map2-1816,50.36739,-4.14438,undifferentiated,1940s-map
potential-map2-1817,50.36755,-4.14573,undifferentiated,1940s-map
potential-map2-1818,50.36811,-4.14637,undifferentiated,1940s-map
potential-map2-1819,50.36745,-4.14510,undifferentiated,1940s-map
potential-map2-1820,50.36926,-4.14654,undifferentiated,1940s-map
potential-map2-1821,50.36845,-4.14658,undifferentiated,1940s-map
potential-map2-1822,50.36772,-4.14450,undifferentiated,1940s-map
potential-map2-1823,50.36772,-4.14628,undifferentiated,1940s-map
potential-map2-1824,50.36797,-4.14571,undifferentiated,1940s-map
potential-map2-1825,50.36726,-4.14384,undifferentiated,1940s-map
potential-map2-1826,50.36877,-4.14661,undifferentiated,1940s-map
potential-map2-1827,50.36921,-4.14417,undifferentiated,1940s-map
potential-map2-1828,50.36907,-4.14515,undifferentiated,1940s-map
potential-map2-1829,50.36931,-4.14550,undifferentiated,1940s-map
potential-map2-1830,50.36892,-4.14543,undifferentiated,1940s-map
potential-map2-1831,50.36924,-4.14474,undifferentiated,1940s-map
potential-map2-1832,50.36927,-4.13462,undifferentiated,1940s-map
potential-map2-1833,50.36931,-4.11511,undifferentiated,1940s-map
potential-map2-1834,50.36937,-4.10205,undifferentiated,1940s-map
potential-map2-1835,50.36928,-4.10232,undifferentiated,1940s-map
potential-map2-1836,50.36914,-4.16930,undifferentiated,1940s-map
potential-map2-1837,50.36915,-4.15124,undifferentiated,1940s-map
potential-map2-1838,50.36912,-4.14952,undifferentiated,1940s-map
potential-map2-1839,50.36921,-4.14857,undifferentiated,1940s-map
potential-map2-1840,50.36923,-4.13387,undifferentiated,1940s-map
potential-map2-1841,50.36918,-4.13277,undifferentiated,1940s-map
potential-map2-1842,50.36893,-4.11374,undifferentiated,1940s-map
potential-map2-1843,50.36918,-4.11336,undifferentiated,1940s-map
potential-map2-1844,50.36923,-4.11424,undifferentiated,1940s-map
potential-map2-1845,50.36912,-4.11388,undifferentiated,1940s-map
potential-map2-1846,50.36921,-4.11013,undifferentiated,1940s-map
potential-map2-1847,50.36915,-4.11044,undifferentiated,1940s-map
potential-map2-1848,50.36898,-4.16559,undifferentiated,1940s-map
potential-map2-1849,50.36897,-4.16593,undifferentiated,1940s-map
potential-map2-1850,50.36878,-4.14207,undifferentiated,1940s-map
potential-map2-1851,50.36905,-4.14152,undifferentiated,1940s-map
potential-map2-1852,50.36899,-4.14210,undifferentiated,1940s-map
potential-map2-1853,50.36910,-4.12454,undifferentiated,1940s-map
potential-map2-1854,50.36894,-4.17159,undifferentiated,1940s-map
potential-map2-1855,50.36888,-4.17070,undifferentiated,1940s-map
potential-map2-1856,50.36896,-4.16663,undifferentiated,1940s-map
potential-map2-1857,50.36899,-4.16730,undifferentiated,1940s-map
potential-map2-1858,50.36898,-4.16198,undifferentiated,1940s-map
potential-map2-1859,50.36894,-4.15931,undifferentiated,1940s-map
potential-map2-1860,50.36898,-4.15845,undifferentiated,1940s-map
potential-map2-1861,50.36881,-4.15865,undifferentiated,1940s-map
potential-map2-1862,50.36898,-4.15517,undifferentiated,1940s-map
potential-map2-1863,50.36893,-4.15357,undifferentiated,1940s-map
potential-map2-1864,50.36901,-4.13604,undifferentiated,1940s-map
potential-map2-1865,50.36902,-4.12348,undifferentiated,1940s-map
potential-map2-1866,50.36901,-4.12177,undifferentiated,1940s-map
potential-map2-1867,50.36878,-4.11749,undifferentiated,1940s-map
potential-map2-1868,50.36901,-4.11704,undifferentiated,1940s-map
potential-map2-1869,50.36883,-4.18195,undifferentiated,1940s-map
potential-map2-1870,50.36887,-4.12036,undifferentiated,1940s-map
potential-map2-1871,50.36890,-4.10489,undifferentiated,1940s-map
potential-map2-1872,50.36874,-4.16983,undifferentiated,1940s-map
potential-map2-1873,50.36879,-4.16307,undifferentiated,1940s-map
potential-map2-1874,50.36831,-4.13991,undifferentiated,1940s-map
potential-map2-1875,50.36860,-4.14039,undifferentiated,1940s-map
potential-map2-1876,50.36883,-4.14044,undifferentiated,1940s-map
potential-map2-1877,50.36833,-4.14054,undifferentiated,1940s-map
potential-map2-1878,50.36883,-4.13473,undifferentiated,1940s-map
potential-map2-1879,50.36883,-4.13033,undifferentiated,1940s-map
potential-map2-1880,50.36886,-4.11486,undifferentiated,1940s-map
potential-map2-1881,50.36872,-4.15747,undifferentiated,1940s-map
potential-map2-1882,50.36836,-4.15755,undifferentiated,1940s-map
potential-map2-1883,50.36822,-4.15813,undifferentiated,1940s-map
potential-map2-1884,50.36865,-4.15410,undifferentiated,1940s-map
potential-map2-1885,50.36876,-4.13281,undifferentiated,1940s-map
potential-map2-1886,50.36874,-4.13161,undifferentiated,1940s-map
potential-map2-1887,50.36854,-4.17948,undifferentiated,1940s-map
potential-map2-1888,50.36860,-4.16751,undifferentiated,1940s-map
